localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 293dc7d6368430e020543cc0e56accb4,279133.6153,1894219.847,17.12191081,54.92406231, 40Q,3.40944936,4.71170798,-1, Dike orientation,76.77547455,146.7077789,56.70777893,1.00457764, SD104, Thu Jan 18 02:02:14 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 3a23140d529ac07b98af2b40bead6c17,279133.1494,1894219.244,17.12190531,54.92405799, 40Q,3.41581279,4.70709677,-1, Dike orientation,84.1174469,146.3596344,56.3596344,1.00457764, SD104, Thu Jan 18 02:02:01 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 773ec888e10f89bfec181026deb1149f,279134.5729,1894221.458,17.12192545,54.92407115, 40Q,3.41642037,4.70665581,-1, Dike orientation,75.34674835,145.0878296,55.08782959,1.00457764, SD104, Thu Jan 18 01:59:16 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, ce21263a7ef8f282ac91d4a79c87b84c,279133.4077,1894218.863,17.12190189,54.92406046, 40Q,3.37774618,4.73448707,-1, Dike orientation,75.49057007,148.8642426,58.86424255,1.00457764, SD104, Thu Jan 18 01:58:47 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 6b4f5191d87b3262d6f1a9c94589b49a,279140.1588,1894219.507,17.12190836,54.92412382, 40Q,3.56721014,4.59342452,-1, Dike orientation,75.50577545,155.0708618,65.07086182,1.00457764, SD104, Thu Jan 18 01:58:22 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 739990fe40e8b6f2e48af15a3424282e,279142.7336,1894220.834,17.1219206,54.92414787, 40Q,3.56721009,4.59342456,-1, Dike orientation,75.40518188,154.2466278,64.24662781,1.00457764, SD104, Thu Jan 18 01:58:16 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 992c4d2844fbf7207f0508b6f3bac083,279146.1095,1894219.412,17.12190808,54.92417973, 40Q,3.43118326,4.69590443,-1, Dike orientation,81.79284668,153.8335724,63.83357239,1.00457764, SD104, Thu Jan 18 01:57:22 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, abfe739ffbbf2e5e9a9b8124136c9265,279146.1095,1894219.412,17.12190808,54.92417973, 40Q,3.43118326,4.69590443,-1, Dike orientation,76.42478943,149.1256409,59.12564087,1.00457764, SD104, Thu Jan 18 01:56:56 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 3da6f74def8d26dcd87391a30c78dc87,279147.4385,1894220.054,17.12191401,54.92419215, 40Q,3.3869352,4.72791783,-1, Dike orientation,78.59085083,159.999588,69.99958801,1.00457764, SD104, Thu Jan 18 01:56:26 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, d046166789788f74f9e464aef5eadcbf,279147.5521,1894219.999,17.12191353,54.92419323, 40Q,3.40685597,4.7135835,-1, Dike orientation,80.81871033,165.6614075,75.66140747,1.00457764, SD104, Thu Jan 18 01:56:03 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 2b3a062ab06241dd179a756fbac2e4cd,279146.0756,1894218.642,17.12190112,54.92417949, 40Q,3.42122267,4.70316621,-1, Dike orientation,78.67480469,164.5570679,74.55706787,1.00457764, SD104, Thu Jan 18 01:55:40 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 68c190d00e259344344f9aa2b33a689b,279146.3157,1894218.586,17.12190064,54.92418175, 40Q,3.2806428,4.80228278,-1, Dike orientation,78.46939087,170.0366058,80.03660583,1.00457764, SD104, Thu Jan 18 01:55:24 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, e9a8464be194da8da7e4726e7a8fe7e7,279149.3124,1894218.404,17.12189928,54.92420992, 40Q,3.39206794,4.72423667,-1, Dike orientation,80.13230133,160.1706848,70.17068481,1.00457764, SD104, Thu Jan 18 01:55:07 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 8b5692a717746962fd16395f2b71af78,281111.5495,1892537.282,17.10690103,54.94281137, 40Q,3.38297709,4.73075079,-1, Dike orientation,86.32727814,238.6726837,148.6726837,1.00457764, SD102, Thu Jan 18 01:06:17 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 058c2036667e19aa619be452353073fa,281086.8303,1892555.901,17.10706687,54.94257731, 40Q,3.38024696,4.73270193,-1, Dike orientation,87.41254425,239.0645142,149.0645142,1.00457764, SD102, Thu Jan 18 01:04:41 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 18fae8ee2fa2621a5d092e5da73d13a0,281081.7321,1892567.139,17.1071679,54.9425283, 40Q,3.40435831,4.71538774,-1, Dike orientation,87.20708466,248.1389923,158.1389923,1.00457764, SD102, Thu Jan 18 01:04:15 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, ceae4bccc29869149b9a230efce18565,281068.0439,1892604.823,17.10750701,54.94239598, 40Q,3.35401196,4.75133042,-1, Dike orientation,89,58.12557602,328.1255798,1.00457764, SD102, Thu Jan 18 01:01:52 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, ff87ad7a22790fe59a6b1a6e5f2b3b6d,281068.0439,1892604.823,17.10750701,54.94239598, 40Q,3.35401196,4.75133042,-1, Dike orientation,85.43282318,239.1125946,149.1125946,1.00457764, SD102, Thu Jan 18 01:01:43 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 2d48f1379e8ad24369789335fbb1335f,281068.0439,1892604.823,17.10750701,54.94239598, 40Q,3.35401196,4.75133042,-1, Dike orientation,89,221.5899963,131.5899963,1.00457764, SD102, Thu Jan 18 01:01:13 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, ee377fa2e15dd7534b98d3fa52093b6e,281068.0439,1892604.823,17.10750701,54.94239598, 40Q,3.35401196,4.75133042,-1, Dike orientation,86.96269989,222.0038757,132.0038757,1.00457764, SD102, Thu Jan 18 01:01:04 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 261c09c175c5c0e7549a3eff35762a2a,281068.0439,1892604.823,17.10750701,54.94239598, 40Q,3.35401196,4.75133042,-1, Dike orientation,89,39.94166946,309.9416809,1.00457764, SD102, Thu Jan 18 01:00:55 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 5e36f09202d08f8747f6cba4c1cfbe2d,282436.2352,1895645.183,17.13510279,54.95494852, 40Q,3.31414699,4.7792224,-1, Dike orientation,87.82143402,228.9496155,138.9496155,1.00457764, SD100, Wed Jan 17 23:46:32 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, e329948e4351b9453f8f972cf27e9988,282434.6698,1895645.292,17.13510363,54.9549338, 40Q,3.30059689,4.78859032,-1, Dike orientation,87.77602386,233.1443329,143.1443329,1.00457764, SD100, Wed Jan 17 23:46:02 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 7bedffd0f0954f8179103212adbeabd5,282434.8401,1895649.39,17.13514066,54.954935, 40Q,3.28395411,4.800019,-1, Dike orientation,87.14147949,217.388855,127.388855,1.00457764, SD100, Wed Jan 17 23:45:41 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 62ed9a59d27314344106171073295b5d,282435.4083,1895649.916,17.13514547,54.95494028, 40Q,3.27902349,4.80338859,-1, Dike orientation,85.68003082,220.9597931,130.9597931,1.00457764, SD100, Wed Jan 17 23:45:30 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 845bb408d53640d067355bcf1785b2db,282435.6439,1895649.525,17.13514196,54.95494253, 40Q,3.29454825,4.79275379,-1, Dike orientation,89,54.76328659,324.7632752,1.00457764, SD100, Wed Jan 17 23:45:17 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 0f9305cea34e0c63aa1b23339d995b8f,282438.1741,1895644.261,17.13509465,54.95496683, 40Q,3.30725626,4.78399342,-1, Dike orientation,84.25590515,234.7133026,144.7133026,1.00457764, SD100, Wed Jan 17 23:45:06 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 5326c94e4cd9b84b5ec8503cd4031af4,282434.0564,1895599.409,17.13468907,54.95493257, 40Q,3.29267278,4.79404245,-1, Fault,85.91540527,39.5463829,309.5463867,1.00457764, SD98, Wed Jan 17 23:07:41 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 7538157487449ded19e8910d4bdff4dd,282433.0135,1895598.621,17.13468186,54.95492285, 40Q,3.29162097,4.79476469,-1, Fault,88.82437134,36.92253494,306.9225464,1.00457764, SD98, Wed Jan 17 23:07:29 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 68a2f845e1762e1aece596b372c21d7f,282434.1587,1895598.557,17.13468139,54.95493362, 40Q,3.28682307,4.79805493,-1, Fault,85.67416382,213.3339691,123.3339691,1.00457764, SD98, Wed Jan 17 23:07:20 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 070a9ac463a9e6f033144572d1231855,282438.0914,1895598.692,17.13468299,54.95497055, 40Q,3.31524881,4.77845816,-1, Fault,88.05877686,34.66336441,304.6633606,1.00457764, SD98, Wed Jan 17 23:07:09 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 3f98306c33903cd41c25e8825d54d817,282437.236,1895599.586,17.13469097,54.95496243, 40Q,3.30167761,4.78784524,-1, Fault,88.08713531,218.3972473,128.3972473,1.00457764, SD98, Wed Jan 17 23:07:03 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 6aadd3f91f5c909c35b218733a39b3e9,282437.2856,1895596.298,17.13466128,54.95496322, 40Q,3.36447938,4.74392406,-1, Fault,89,213.9673157,123.9673157,1.00457764, SD98, Wed Jan 17 23:06:55 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 41bd773ebea97737cd9731a1e2432bf0,282435.7372,1895597.85,17.13467515,54.95494852, 40Q,3.35896286,4.74783167,-1, Fault,85.53887177,214.5029755,124.5029755,1.00457764, SD98, Wed Jan 17 23:06:46 2024, 
