localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, rockUnit, timedate, notes
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d78503663cbf6db73a110cc186e3be61, 277065.817451, 1887337.841432, 17.059543, 54.905331, 40Q, 51.718811, 3.790092, 2.500000, Dike Margin, 44.000000, 243.000000, 153.000000, 0.943000, SD18, Mon Jan 23 11:01:19 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 33a8ea8c5f505b3a2bb014cde05211d8, 277061.472504, 1887346.228194, 17.059618, 54.905290, 40Q, 51.378784, 3.790092, 2.500000, Dike Margin, 76.000000, 222.000000, 132.000000, 0.943000, SD18, Mon Jan 23 10:59:24 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9d3aa6c84adf0a26bf45fbef46b886a8, 277061.036647, 1887347.684148, 17.059631, 54.905285, 40Q, 52.578796, 3.790092, 2.500000, Dike Margin, 75.000000, 225.000000, 135.000000, 0.943000, SD18, Mon Jan 23 10:59:10 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, eb2f5e0128ec1546869edfb8bbb386dc, 277054.298219, 1887357.281085, 17.059717, 54.905221, 40Q, 50.066589, 3.790092, 2.500000, Dike Margin, 66.000000, 235.000000, 145.000000, 0.943000, SD18, Mon Jan 23 10:57:28 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 5473d8a552b1fd20c48a6a56d9af7330, 277000.365859, 1887455.123182, 17.060596, 54.904705, 40Q, 61.155884, 3.790092, 2.500000, Dike Margin, 61.000000, 213.000000, 123.000000, 0.943000, SD17, Mon Jan 23 10:50:30 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 069b569eaae51ff48cb6e3a6a6e529f3, 277007.998373, 1887450.459381, 17.060554, 54.904777, 40Q, 60.970520, 3.790092, 2.500000, Dike Margin, 61.000000, 213.000000, 123.000000, 0.943000, SD17, Mon Jan 23 10:50:14 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 88ee5aa1cb2e1614c6b790fdd221a6f3, 277009.035439, 1887447.974103, 17.060532, 54.904787, 40Q, 60.908997, 3.790092, 2.500000, Dike Margin, 46.000000, 240.000000, 150.000000, 0.943000, SD17, Mon Jan 23 10:50:04 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 2356f4c5e6acf21659d3442525f877c0, 277021.596467, 1887424.514782, 17.060321, 54.904907, 40Q, 61.954529, 3.790092, 2.500000, Dike Margin, 38.000000, 239.000000, 149.000000, 0.943000, SD17, Mon Jan 23 10:42:37 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, b210c0ab392f8c6d3002219e1e37c9b9, 277008.285975, 1887434.596295, 17.060411, 54.904781, 40Q, 57.912537, 3.790092, 2.500000, Dike Margin, 66.000000, 191.000000, 101.000000, 0.943000, SD17, Mon Jan 23 10:40:08 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 2c87c699de8bf34014c26c0df8a96de5, 277003.202260, 1887439.724245, 17.060457, 54.904733, 40Q, 55.403442, 3.790092, 2.500000, Dike Margin, 72.000000, 213.000000, 123.000000, 0.943000, SD17, Mon Jan 23 10:39:22 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 6265a3b495683e0d22e6fea0276a6927, 277000.018581, 1887444.593797, 17.060501, 54.904703, 40Q, 57.690857, 3.790092, 2.500000, Dike Margin, 60.000000, 231.000000, 141.000000, 0.943000, SD17, Mon Jan 23 10:39:06 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 73e1596f01c808787e1dfedc192eb734, 276996.249643, 1887454.954821, 17.060594, 54.904666, 40Q, 58.645874, 3.790092, 2.500000, Dike Margin, 55.000000, 236.000000, 146.000000, 0.943000, SD17, Mon Jan 23 10:38:31 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, f6bc42b29df05c35609e09bf69ac2404, 277020.265826, 1887428.517586, 17.060357, 54.904894, 40Q, 59.972778, 3.790092, 2.500000, Dike Margin, 55.000000, 245.000000, 155.000000, 0.943000, SD17, Mon Jan 23 10:36:58 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 1cca34f769bd7fb7b55c4d37e5c5e740, 277035.975288, 1887409.898610, 17.060191, 54.905044, 40Q, 57.902344, 3.790092, 2.500000, Dike Margin, 67.000000, 241.000000, 151.000000, 0.943000, SD17, Mon Jan 23 10:36:21 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 05fed92bbb7963656455cd5442e3de36, 277038.360622, 1887408.028748, 17.060174, 54.905066, 40Q, 57.844360, 3.790092, 2.500000, Dike Margin, 70.000000, 241.000000, 151.000000, 0.943000, SD17, Mon Jan 23 10:36:12 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9e4b835b7cd23f2d5580392cf5dcf3c2, 277107.794147, 1887790.061153, 17.063632, 54.905680, 40Q, 62.455505, 3.790092, 2.500000, Dike Margin, 64.000000, 242.000000, 152.000000, 0.943000, SD16, Mon Jan 23 10:14:41 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 1343a76b60898bb2c5ed35c702722c8e, 277110.166823, 1887787.809515, 17.063612, 54.905702, 40Q, 63.339111, 3.790092, 2.500000, Dike Margin, 67.000000, 247.000000, 157.000000, 0.943000, SD16, Mon Jan 23 10:14:05 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, ff29314428bcd032c63b3b731f4bd249, 277110.365197, 1887784.862765, 17.063585, 54.905705, 40Q, 63.867554, 3.790092, 2.500000, Dike Margin, 52.000000, 244.000000, 154.000000, 0.943000, SD16, Mon Jan 23 10:13:51 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, e2cfc143d699277694a6fc334c533851, 277114.066255, 1887778.696911, 17.063530, 54.905740, 40Q, 66.462708, 3.790092, 2.500000, Dike Margin, 54.000000, 249.000000, 159.000000, 0.943000, SD16, Mon Jan 23 10:12:00 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, b05f309f80694ab7ae543f588208d1e2, 277119.600260, 1887765.625848, 17.063412, 54.905793, 40Q, 67.748291, 3.790092, 2.500000, Dike Margin, 57.000000, 245.000000, 155.000000, 0.943000, SD16, Mon Jan 23 10:11:22 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 6cca0b648707ef0579359115f41fe41a, 277125.815622, 1887760.086149, 17.063363, 54.905852, 40Q, 68.660889, 3.790092, 2.500000, Dike Margin, 63.000000, 216.000000, 126.000000, 0.943000, SD16, Mon Jan 23 10:09:23 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 3cbf3c2eeb241f539a451c65068d41ce, 277138.565115, 1887753.806612, 17.063307, 54.905973, 40Q, 68.607056, 3.790092, 2.500000, Dike Margin, 50.000000, 216.000000, 126.000000, 0.943000, SD16, Mon Jan 23 10:08:51 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9c808df3a33bf297b4c73a2d015c623e, 277145.031373, 1887729.967730, 17.063093, 54.906036, 40Q, 66.107239, 3.790092, 2.500000, Dike Margin, 61.000000, 261.000000, 171.000000, 0.943000, SD16, Mon Jan 23 10:08:17 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0ed2cc06ce45784f3bf4c29853a7ef64, 277143.852130, 1887736.171833, 17.063149, 54.906024, 40Q, 68.212646, 3.790092, 2.500000, Dike Margin, 69.000000, 267.000000, 177.000000, 0.943000, SD16, Mon Jan 23 10:06:54 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 1e401323168eb11e8e61132b13a71e4f, 277137.138622, 1887757.111921, 17.063337, 54.905959, 40Q, 69.793091, 3.790092, 2.500000, Dike Margin, 42.000000, 217.000000, 127.000000, 0.943000, SD16, Mon Jan 23 10:05:51 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d7655053f9c34a5eb61b7b3e1ab55242, 277122.099090, 1887769.474644, 17.063447, 54.905816, 40Q, 68.838501, 3.790092, 2.500000, Dike Margin, 74.000000, 266.000000, 176.000000, 0.943000, SD16, Mon Jan 23 10:05:14 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, ba1ff919364394a1967190fffbd95af1, 277118.677951, 1887775.629744, 17.063503, 54.905784, 40Q, 68.286133, 3.790092, 2.500000, Dike Margin, 61.000000, 253.000000, 163.000000, 0.943000, SD16, Mon Jan 23 10:05:00 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fd61bd7dda9df4f159637a39a4e1c0f5, 277117.648776, 1887779.841853, 17.063540, 54.905774, 40Q, 67.652771, 3.790092, 2.500000, Dike Margin, 58.000000, 255.000000, 165.000000, 0.943000, SD16, Mon Jan 23 10:04:50 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, e7dc4c942bac0ce69313806a1aaec082, 277116.078511, 1887783.144279, 17.063570, 54.905758, 40Q, 66.940979, 3.790092, 2.500000, Dike Margin, 73.000000, 255.000000, 165.000000, 0.943000, SD16, Mon Jan 23 10:04:33 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 90858632bc160c9219193f83aab9f669, 277110.376090, 1887787.564836, 17.063610, 54.905704, 40Q, 63.687683, 3.790092, 2.500000, Dike Margin, 64.000000, 258.000000, 168.000000, 0.943000, SD16, Mon Jan 23 10:03:59 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 561f2900899518c0d2e6a279b73418b7, 277209.903499, 1887864.759763, 17.064317, 54.906631, 40Q, 61.753174, 3.790092, 2.500000, Dike Margin, 83.000000, 99.000000, 9.000000, 0.943000, SD15, Mon Jan 23 09:52:45 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, adc968d8a5e26d1cdd071ef71f8611a6, 277209.373939, 1887864.527438, 17.064314, 54.906626, 40Q, 62.619263, 3.790092, 2.500000, Dike Margin, 81.000000, 98.000000, 8.000000, 0.943000, SD15, Mon Jan 23 09:52:38 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 31b4b33a468faf5bd2550818a1e4feaf, 277208.967556, 1887854.733741, 17.064226, 54.906624, 40Q, 63.569702, 3.790092, 2.500000, Dike Margin, 82.000000, 91.000000, 1.000000, 0.943000, SD15, Mon Jan 23 09:52:20 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0a3d9ad2a58061d1535e59d780a718d9, 277208.458299, 1887846.665854, 17.064153, 54.906620, 40Q, 64.034668, 3.790092, 2.500000, Dike Margin, 79.000000, 95.000000, 5.000000, 0.943000, SD15, Mon Jan 23 09:51:56 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d5e0ee21ddf11d082587e5a95d296da8, 277207.897234, 1887842.999954, 17.064120, 54.906615, 40Q, 64.614868, 3.790092, 2.500000, Dike Margin, 80.000000, 98.000000, 8.000000, 0.943000, SD15, Mon Jan 23 09:51:45 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9f6f73d58897e48a869ae51b80d4fa25, 277203.040686, 1887813.014713, 17.063848, 54.906572, 40Q, 69.610901, 3.790092, 2.500000, Dike Margin, 68.000000, 269.000000, 179.000000, 0.943000, SD15, Mon Jan 23 09:50:57 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 7efdc31b555cc6bf0016af57390f3d08, 277206.365864, 1887812.603774, 17.063845, 54.906603, 40Q, 67.201050, 3.790092, 2.500000, Dike Margin, 59.000000, 301.000000, 211.000000, 0.943000, SD15, Mon Jan 23 09:50:22 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 4c54d89a0c7db7efcdc7a61bc24f23ef, 277207.030224, 1887817.461912, 17.063889, 54.906609, 40Q, 68.861694, 3.790092, 2.500000, Dike Margin, 88.000000, 102.000000, 12.000000, 0.943000, SD15, Mon Jan 23 09:50:00 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, edaa9368de674874cee6d16678ecfafe, 277210.192253, 1887839.265781, 17.064086, 54.906637, 40Q, 67.016785, 3.790092, 2.500000, Dike Margin, 70.000000, 111.000000, 21.000000, 0.943000, SD15, Mon Jan 23 09:47:44 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, be6d19550daabd33ae47843b4985b402, 277209.627653, 1887843.906845, 17.064128, 54.906631, 40Q, 64.968750, 3.790092, 2.500000, Dike Margin, 79.000000, 108.000000, 18.000000, 0.943000, SD15, Mon Jan 23 09:47:30 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, e5f9e7036325f2354fd803617d106ee7, 277210.506173, 1887847.785205, 17.064163, 54.906639, 40Q, 64.287598, 3.790092, 2.500000, Dike Margin, 85.000000, 105.000000, 15.000000, 0.943000, SD15, Mon Jan 23 09:47:04 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 29cd3f7bbd225def4ccf9f24718200a3, 277211.047162, 1887848.686035, 17.064171, 54.906644, 40Q, 63.714539, 3.790092, 2.500000, Dike Margin, 70.000000, 121.000000, 31.000000, 0.943000, SD15, Mon Jan 23 09:46:56 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d3abf37a7fdc3600ab0be6700e09cb9c, 277212.876356, 1887860.886586, 17.064282, 54.906660, 40Q, 63.741882, 3.790092, 2.500000, Dike Margin, 86.000000, 102.000000, 12.000000, 0.943000, SD15, Mon Jan 23 09:46:20 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 1d3c9a8791fdc2c2b836790a6c8790b4, 277213.379480, 1887862.128778, 17.064293, 54.906664, 40Q, 62.110291, 3.790092, 2.500000, Dike Margin, 49.000000, 81.000000, 351.000000, 0.943000, SD15, Mon Jan 23 09:46:08 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, bc284a0c27d408e61831b8dcaf282040, 277214.059641, 1887864.787138, 17.064317, 54.906670, 40Q, 62.046143, 3.790092, 2.500000, Dike Margin, 73.000000, 101.000000, 11.000000, 0.943000, SD15, Mon Jan 23 09:45:55 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 078c4b18abe86cc313af47a5bf88bba0, 277213.448763, 1887868.488856, 17.064351, 54.906664, 40Q, 61.822876, 3.790092, 2.500000, Dike Margin, 72.000000, 92.000000, 2.000000, 0.943000, SD15, Mon Jan 23 09:45:39 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 8dd04b2ef20aebde67b3448287387d87, 277214.200471, 1887870.868592, 17.064372, 54.906671, 40Q, 62.525696, 3.790092, 2.500000, Dike Margin, 68.000000, 102.000000, 12.000000, 0.943000, SD15, Mon Jan 23 09:45:27 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 5ed4817beb91b58105f163b2139aa9a4, 277216.128711, 1887876.320916, 17.064422, 54.906689, 40Q, 61.637634, 3.790092, 2.500000, Dike Margin, 59.000000, 91.000000, 1.000000, 0.943000, SD15, Mon Jan 23 09:45:06 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, b6a962ec6aa7fef58b4f0ff041183902, 277220.360309, 1887890.134059, 17.064547, 54.906727, 40Q, 60.293457, 3.790092, 2.500000, Dike Margin, 88.000000, 271.000000, 181.000000, 0.943000, SD15, Mon Jan 23 09:44:34 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, eb251ba85e646f8de037373634b8c245, 277220.703219, 1887891.826305, 17.064562, 54.906730, 40Q, 57.642334, 3.790092, 2.500000, Dike Margin, 88.000000, 294.000000, 204.000000, 0.943000, SD15, Mon Jan 23 09:43:36 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fabb5bdec35fbbb5e4dcceae14a708ea, 277930.518392, 1887059.276073, 17.057110, 54.913480, 40Q, 54.540283, 3.790092, 2.500000, Dike Margin, 65.000000, 244.000000, 154.000000, 0.943000, SD14, Mon Jan 23 09:20:42 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 8b8818437137beefd3d7bf31e06510b2, 277932.016720, 1887057.793293, 17.057097, 54.913494, 40Q, 54.741760, 3.790092, 2.500000, Dike Margin, 47.000000, 234.000000, 144.000000, 0.943000, SD14, Mon Jan 23 09:20:24 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, e3549f5a8012b1dc3080941dae7bf743, 277934.501812, 1887053.888936, 17.057062, 54.913518, 40Q, 54.931946, 3.790092, 2.500000, Dike Margin, 64.000000, 220.000000, 130.000000, 0.943000, SD14, Mon Jan 23 09:20:09 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, aaec48912d3ba6446d1f60070ce45e78, 277939.559110, 1887050.146387, 17.057028, 54.913566, 40Q, 55.075684, 3.790092, 2.500000, Dike Margin, 63.000000, 232.000000, 142.000000, 0.943000, SD14, Mon Jan 23 09:19:40 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 02cb89eb5d87bf8ed404bf8152ce1a36, 277941.210781, 1887047.169742, 17.057002, 54.913582, 40Q, 54.523560, 3.790092, 2.500000, Dike Margin, 55.000000, 221.000000, 131.000000, 0.943000, SD14, Mon Jan 23 09:19:25 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 82a605f2712e4a7503f8ae702779eab5, 277940.297917, 1887042.556689, 17.056960, 54.913574, 40Q, 52.269043, 3.790092, 2.500000, Dike Margin, 57.000000, 219.000000, 129.000000, 0.943000, SD14, Mon Jan 23 09:19:03 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 8e9305851aa9d52962aa2e211a51c954, 277940.224016, 1887041.619855, 17.056951, 54.913573, 40Q, 52.267700, 3.790092, 2.500000, Dike Margin, 52.000000, 220.000000, 130.000000, 0.943000, SD14, Mon Jan 23 09:16:04 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 5cebb37ac6a5a2830ad2a99eb1c09ab4, 277940.884757, 1887041.173318, 17.056947, 54.913579, 40Q, 52.043640, 3.790092, 2.500000, Dike Margin, 49.000000, 218.000000, 128.000000, 0.943000, SD14, Mon Jan 23 09:15:52 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fc2fb8b30dfb53183156041967ba2bf9, 277947.205038, 1887038.636076, 17.056925, 54.913639, 40Q, 50.214600, 3.790092, 2.500000, Dike Margin, 50.000000, 227.000000, 137.000000, 0.943000, SD14, Mon Jan 23 09:15:26 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 56b59421d40baa1ab6f01c8d4347553c, 277947.527472, 1887040.808981, 17.056945, 54.913642, 40Q, 51.918518, 3.790092, 2.500000, Dike Margin, 67.000000, 224.000000, 134.000000, 0.943000, SD14, Mon Jan 23 09:15:12 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9b324c188f0ecb659d25f335ddbd792b, 277943.784052, 1887046.434874, 17.056995, 54.913606, 40Q, 53.576172, 3.790092, 2.500000, Dike Margin, 58.000000, 224.000000, 134.000000, 0.943000, SD14, Mon Jan 23 09:14:46 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0e1e74c284fbb3900fe5aa1236e80169, 277943.228290, 1887047.438215, 17.057004, 54.913601, 40Q, 53.484375, 3.790092, 2.500000, Dike Margin, 49.000000, 203.000000, 113.000000, 0.943000, SD14, Mon Jan 23 09:14:36 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, f5f0070922ba05a0b27e40e2d3e734ff, 277942.330925, 1887048.261445, 17.057012, 54.913592, 40Q, 54.760925, 3.790092, 2.500000, Dike Margin, 53.000000, 226.000000, 136.000000, 0.943000, SD14, Mon Jan 23 09:14:21 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, e9a459a6cff8973efedb1ad5dea7f4eb, 277939.856454, 1887051.665327, 17.057042, 54.913568, 40Q, 54.201965, 3.790092, 2.500000, Dike Margin, 57.000000, 249.000000, 159.000000, 0.943000, SD14, Mon Jan 23 09:14:07 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, ad978ea674326ba0764648cd95d47365, 277938.897465, 1887054.294723, 17.057066, 54.913559, 40Q, 53.595398, 3.790092, 2.500000, Dike Margin, 41.000000, 216.000000, 126.000000, 0.943000, SD14, Mon Jan 23 09:13:48 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, f2e4946bc9a9892d04f6e1b9ae315318, 277934.781234, 1887055.424671, 17.057076, 54.913520, 40Q, 53.094116, 3.790092, 2.500000, Dike Margin, 66.000000, 228.000000, 138.000000, 0.943000, SD14, Mon Jan 23 09:13:21 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 77742289e5e7bba34e530d6f7ec6c8ca, 277934.690332, 1887056.284670, 17.057083, 54.913519, 40Q, 53.911133, 3.790092, 2.500000, Dike Margin, 53.000000, 240.000000, 150.000000, 0.943000, SD14, Mon Jan 23 09:13:15 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 196306286cffc4dc520649b1881d53dd, 277933.902452, 1887058.484938, 17.057103, 54.913512, 40Q, 54.016174, 3.790092, 2.500000, Dike Margin, 56.000000, 230.000000, 140.000000, 0.943000, SD14, Mon Jan 23 09:12:49 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 2b5f01c5c2fbc165c9241e598aff810d, 277928.194836, 1887066.837320, 17.057178, 54.913457, 40Q, 54.810364, 3.790092, 2.500000, Fault, 49.000000, 221.000000, 131.000000, 0.943000, Fault, Mon Jan 23 09:11:08 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 8da2d0ae845a59d13eb95f2a3ebeb68a, 277928.238273, 1887069.108408, 17.057199, 54.913458, 40Q, 51.112488, 3.790092, 2.500000, Dike Margin, 55.000000, 227.000000, 137.000000, 0.943000, SD14, Mon Jan 23 09:08:41 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0701072d9710fc1921ee38eebfe53050, 277925.297495, 1887071.822083, 17.057223, 54.913430, 40Q, 50.272461, 3.790092, 2.500000, Dike Margin, 56.000000, 222.000000, 132.000000, 0.943000, SD14, Mon Jan 23 09:08:22 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, a2385beb00b08d4d1eaeab2aa8447ec3, 277922.824061, 1887071.237456, 17.057217, 54.913407, 40Q, 45.611145, 3.790092, 2.500000, Dike Margin, 55.000000, 216.000000, 126.000000, 0.943000, SD14, Mon Jan 23 09:08:06 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 988d850e784024810aa8fe78974a4855, 278322.938180, 1885822.118506, 17.045972, 54.917289, 40Q, 29.768982, 3.790092, 2.500000, Dike Margin, 61.000000, 229.000000, 139.000000, 0.943000, SD13, Mon Jan 23 08:54:14 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, bd55e153ee49ede7f01d4a8f20471af1, 278317.409621, 1885826.441570, 17.046010, 54.917237, 40Q, 31.597961, 3.790092, 2.500000, Dike Margin, 52.000000, 209.000000, 119.000000, 0.943000, SD13, Mon Jan 23 08:54:01 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 141a3a83450284f3521d27ef20ff1bf2, 278291.852657, 1885829.252370, 17.046033, 54.916997, 40Q, 27.484375, 3.790092, 2.500000, Dike Margin, 59.000000, 214.000000, 124.000000, 0.943000, SD13, Mon Jan 23 08:52:42 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, af6d7b70430fe1110b7de9622ec917be, 278293.139512, 1885828.798068, 17.046029, 54.917009, 40Q, 26.881897, 3.790092, 2.500000, Dike Margin, 66.000000, 211.000000, 121.000000, 0.943000, SD13, Mon Jan 23 08:52:33 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 17808ebed345ed2e2ec538f7aa4cd75b, 278293.822075, 1885827.697084, 17.046019, 54.917015, 40Q, 27.778992, 3.790092, 2.500000, Dike Margin, 66.000000, 209.000000, 119.000000, 0.943000, SD13, Mon Jan 23 08:52:26 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 86e2cc6affeddaf085e3cd9a1b0fb246, 278293.773905, 1885827.973238, 17.046022, 54.917015, 40Q, 27.863953, 3.790092, 2.500000, Dike Margin, 65.000000, 215.000000, 125.000000, 0.943000, SD13, Mon Jan 23 08:52:21 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, c948579eb255158310984dee8dbf2e70, 278295.728461, 1885827.021420, 17.046014, 54.917033, 40Q, 27.994080, 3.790092, 2.500000, Dike Margin, 75.000000, 223.000000, 133.000000, 0.943000, SD13, Mon Jan 23 08:52:13 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 72b700eb9b5ed235b7acfd4549803e35, 278295.155132, 1885827.581028, 17.046019, 54.917028, 40Q, 27.430237, 3.790092, 2.500000, Dike Margin, 65.000000, 215.000000, 125.000000, 0.943000, SD13, Mon Jan 23 08:52:06 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fedf71a0f9b601d59dfc5ec608956612, 278299.291733, 1885824.841403, 17.045994, 54.917067, 40Q, 27.665344, 3.790092, 2.500000, Dike Margin, 88.000000, 42.000000, 312.000000, 0.943000, SD13, Mon Jan 23 08:51:44 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 3b97414af587ae260d879ec3273e8a1c, 278299.543628, 1885824.097034, 17.045988, 54.917069, 40Q, 26.011292, 3.790092, 2.500000, Dike Margin, 79.000000, 210.000000, 120.000000, 0.943000, SD13, Mon Jan 23 08:51:37 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, e30a90b902630dbb884556c4cd458e5b, 278302.758325, 1885824.480096, 17.045991, 54.917099, 40Q, 25.150024, 3.790092, 2.689646, Dike Margin, 73.000000, 243.000000, 153.000000, 0.943000, SD13, Mon Jan 23 08:51:30 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 4dea899044f18e941a1e77a4c34ea556, 278323.267296, 1885806.142235, 17.045828, 54.917294, 40Q, 27.166870, 3.790092, 2.500000, Dike Margin, 60.000000, 204.000000, 114.000000, 0.943000, SD13, Mon Jan 23 08:37:33 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d03de8c165947201942d8e73cf3e8438, 278333.326673, 1885798.198617, 17.045757, 54.917389, 40Q, 26.971802, 3.790092, 2.500000, Dike Margin, 71.000000, 223.000000, 133.000000, 0.943000, SD13, Mon Jan 23 08:36:59 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 19d43d80cdb63957c7b8e6e79147f41b, 278355.240934, 1885784.918043, 17.045639, 54.917596, 40Q, 30.756165, 3.790092, 2.500000, Dike Margin, 54.000000, 202.000000, 112.000000, 0.943000, SD13, Mon Jan 23 08:34:26 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 81507217dcf54e789409ec3f17f35b05, 278379.517916, 1885771.611208, 17.045521, 54.917826, 40Q, 33.785461, 3.790092, 2.500000, Dike Margin, 71.000000, 229.000000, 139.000000, 0.943000, SD13, Mon Jan 23 08:33:40 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, b992b39e0bd204c47640af52f67b4e41, 278394.878840, 1885764.216649, 17.045456, 54.917971, 40Q, 35.040588, 3.790092, 2.500000, Dike Margin, 66.000000, 224.000000, 134.000000, 0.943000, SD13, Mon Jan 23 08:33:04 2023, 
